name qid measure value
" +GCN" 938400 RR(rel=2) 0.3333333333333333
" +GCN" 938400 P(rel=2)@3 0.3333333333333333
" +GCN" 938400 R(rel=2)@1000 1.0
" +GCN" 938400 nDCG@10 0.6344217003106418
" +GCN" 940547 AP(rel=2) 0.11611490771408378
" +GCN" 940547 RR(rel=2) 0.1
" +GCN" 940547 P(rel=2)@3 0.0
" +GCN" 940547 R(rel=2)@1000 0.6111111111111112
" +GCN" 940547 nDCG@10 0.5318103940994758
" +GCN" 997622 AP(rel=2) 0.7802352185650788
" +GCN" 997622 RR(rel=2) 1.0
" +GCN" 997622 P(rel=2)@3 1.0
" +GCN" 997622 R(rel=2)@1000 1.0
" +GCN" 997622 nDCG@10 0.8816594966636494
" +GIN" 1030303 AP(rel=2) 0.46727574750830564
" +GIN" 1030303 RR(rel=2) 1.0
" +GIN" 1030303 P(rel=2)@3 0.6666666666666666
" +GIN" 1030303 R(rel=2)@1000 1.0
" +GIN" 1030303 nDCG@10 0.6837123786525872
" +GIN" 1037496 AP(rel=2) 0.5520503697826917
" +GIN" 1037496 RR(rel=2) 1.0
" +GIN" 1037496 P(rel=2)@3 0.6666666666666666
" +GIN" 1037496 R(rel=2)@1000 0.9333333333333333
" +GIN" 1037496 nDCG@10 0.7628151922071689
" +GIN" 1043135 AP(rel=2) 0.4913531167688473
" +GIN" 1043135 RR(rel=2) 1.0
" +GIN" 1043135 P(rel=2)@3 1.0
" +GIN" 1043135 R(rel=2)@1000 0.9
" +GIN" 1043135 nDCG@10 0.6063535297777951
" +GIN" 1051399 AP(rel=2) 0.4147619047619048
" +GIN" 1051399 RR(rel=2) 1.0
" +GIN" 1051399 P(rel=2)@3 0.3333333333333333
" +GIN" 1051399 R(rel=2)@1000 0.6
" +GIN" 1051399 nDCG@10 0.7641119945015192
" +GIN" 1064670 AP(rel=2) 0.4429824561403508
" +GIN" 1064670 RR(rel=2) 0.5
" +GIN" 1064670 P(rel=2)@3 0.6666666666666666
" +GIN" 1064670 R(rel=2)@1000 1.0
" +GIN" 1064670 nDCG@10 0.7188105633602511
" +GIN" 1071750 AP(rel=2) 0.1906299714411669
" +GIN" 1071750 RR(rel=2) 0.2
" +GIN" 1071750 P(rel=2)@3 0.0
" +GIN" 1071750 R(rel=2)@1000 0.875
" +GIN" 1071750 nDCG@10 0.45390006609671263
" +GIN" 1105792 AP(rel=2) 0.7070054945054945
" +GIN" 1105792 RR(rel=2) 1.0
" +GIN" 1105792 P(rel=2)@3 0.6666666666666666
" +GIN" 1105792 R(rel=2)@1000 1.0
" +GIN" 1105792 nDCG@10 0.8067901284193773
" +GIN" 1106979 AP(rel=2) 0.8188444725248692
" +GIN" 1106979 RR(rel=2) 1.0
" +GIN" 1106979 P(rel=2)@3 1.0
" +GIN" 1106979 R(rel=2)@1000 1.0
" +GIN" 1106979 nDCG@10 0.8558406456055543
" +GIN" 1108651 AP(rel=2) 0.17103653818152176
" +GIN" 1108651 RR(rel=2) 1.0
" +GIN" 1108651 P(rel=2)@3 1.0
" +GIN" 1108651 R(rel=2)@1000 0.35526315789473684
" +GIN" 1108651 nDCG@10 0.7618662161004748
" +GIN" 1109707 AP(rel=2) 0.30414078209258777
" +GIN" 1109707 RR(rel=2) 1.0
" +GIN" 1109707 P(rel=2)@3 1.0
" +GIN" 1109707 R(rel=2)@1000 0.711864406779661
" +GIN" 1109707 nDCG@10 0.7609241067266542
" +GIN" 1110678 AP(rel=2) 0.5166666666666666
" +GIN" 1110678 RR(rel=2) 1.0
" +GIN" 1110678 P(rel=2)@3 0.3333333333333333
" +GIN" 1110678 R(rel=2)@1000 1.0
" +GIN" 1110678 nDCG@10 0.68321713973531
" +GIN" 1113256 AP(rel=2) 0.9866452991452991
" +GIN" 1113256 RR(rel=2) 1.0
" +GIN" 1113256 P(rel=2)@3 1.0
" +GIN" 1113256 R(rel=2)@1000 1.0
" +GIN" 1113256 nDCG@10 0.9985958121484935
" +GIN" 1115210 AP(rel=2) 0.20832940436900835
" +GIN" 1115210 RR(rel=2) 0.3333333333333333
" +GIN" 1115210 P(rel=2)@3 0.3333333333333333
" +GIN" 1115210 R(rel=2)@1000 1.0
" +GIN" 1115210 nDCG@10 0.5646300862295647
" +GIN" 1116380 AP(rel=2) 0.07172619047619049
" +GIN" 1116380 RR(rel=2) 0.1
" +GIN" 1116380 P(rel=2)@3 0.0
" +GIN" 1116380 R(rel=2)@1000 0.5
" +GIN" 1116380 nDCG@10 0.060989574322124825
" +GIN" 1121353 AP(rel=2) 0.4797979797979797
" +GIN" 1121353 RR(rel=2) 0.5
" +GIN" 1121353 P(rel=2)@3 0.6666666666666666
" +GIN" 1121353 R(rel=2)@1000 1.0
" +GIN" 1121353 nDCG@10 0.5466654097819643
" +GIN" 1122767 AP(rel=2) 0.4609824504319076
" +GIN" 1122767 RR(rel=2) 1.0
" +GIN" 1122767 P(rel=2)@3 0.6666666666666666
" +GIN" 1122767 R(rel=2)@1000 0.972972972972973
" +GIN" 1122767 nDCG@10 0.7453293982132659
" +GIN" 1127540 AP(rel=2) 0.8560831880669937
" +GIN" 1127540 RR(rel=2) 1.0
" +GIN" 1127540 P(rel=2)@3 1.0
" +GIN" 1127540 R(rel=2)@1000 1.0
" +GIN" 1127540 nDCG@10 0.9407529854197961
" +GIN" 1131069 AP(rel=2) 1.0
" +GIN" 1131069 RR(rel=2) 1.0
" +GIN" 1131069 P(rel=2)@3 1.0
" +GIN" 1131069 R(rel=2)@1000 1.0
" +GIN" 1131069 nDCG@10 1.0
" +GIN" 1132532 AP(rel=2) 0.5960925749668108
" +GIN" 1132532 RR(rel=2) 1.0
" +GIN" 1132532 P(rel=2)@3 1.0
" +GIN" 1132532 R(rel=2)@1000 0.7777777777777778
" +GIN" 1132532 nDCG@10 0.8639756062429025
" +GIN" 1133579 AP(rel=2) 0.5103891480413282
" +GIN" 1133579 RR(rel=2) 1.0
" +GIN" 1133579 P(rel=2)@3 0.6666666666666666
" +GIN" 1133579 R(rel=2)@1000 1.0
" +GIN" 1133579 nDCG@10 0.77010759648395
" +GIN" 1136043 AP(rel=2) 0.3682350144699542
" +GIN" 1136043 RR(rel=2) 0.5
" +GIN" 1136043 P(rel=2)@3 0.6666666666666666
" +GIN" 1136043 R(rel=2)@1000 0.8181818181818182
" +GIN" 1136043 nDCG@10 0.6553889212501114
" +GIN" 1136047 AP(rel=2) 0.3776844070961718
" +GIN" 1136047 RR(rel=2) 1.0
" +GIN" 1136047 P(rel=2)@3 0.3333333333333333
" +GIN" 1136047 R(rel=2)@1000 0.8333333333333334
" +GIN" 1136047 nDCG@10 0.4440854027331071
" +GIN" 1136962 AP(rel=2) 0.6213323495374047
" +GIN" 1136962 RR(rel=2) 0.5
" +GIN" 1136962 P(rel=2)@3 0.6666666666666666
" +GIN" 1136962 R(rel=2)@1000 1.0
" +GIN" 1136962 nDCG@10 0.8108582970019786
" +GIN" 118440 AP(rel=2) 0.05177356656948493
" +GIN" 118440 RR(rel=2) 1.0
" +GIN" 118440 P(rel=2)@3 0.6666666666666666
" +GIN" 118440 R(rel=2)@1000 0.07142857142857142
" +GIN" 118440 nDCG@10 0.6226280029632054
" +GIN" 121171 AP(rel=2) 0.3007160923430807
" +GIN" 121171 RR(rel=2) 1.0
" +GIN" 121171 P(rel=2)@3 0.6666666666666666
" +GIN" 121171 R(rel=2)@1000 1.0
" +GIN" 121171 nDCG@10 0.7065639566644613
" +GIN" 135802 AP(rel=2) 0.9395773979107312
" +GIN" 135802 RR(rel=2) 1.0
" +GIN" 135802 P(rel=2)@3 1.0
" +GIN" 135802 R(rel=2)@1000 1.0
" +GIN" 135802 nDCG@10 0.9621128332445154
" +GIN" 141630 AP(rel=2) 0.3554161631207667
" +GIN" 141630 RR(rel=2) 0.5
" +GIN" 141630 P(rel=2)@3 0.6666666666666666
" +GIN" 141630 R(rel=2)@1000 1.0
" +GIN" 141630 nDCG@10 0.6726686672572001
" +GIN" 156498 AP(rel=2) 0.3611721611721612
" +GIN" 156498 RR(rel=2) 1.0
" +GIN" 156498 P(rel=2)@3 0.3333333333333333
" +GIN" 156498 R(rel=2)@1000 1.0
" +GIN" 156498 nDCG@10 0.46917389052371555
" +GIN" 169208 AP(rel=2) 0.6144302796876326
" +GIN" 169208 RR(rel=2) 0.5
" +GIN" 169208 P(rel=2)@3 0.6666666666666666
" +GIN" 169208 R(rel=2)@1000 1.0
" +GIN" 169208 nDCG@10 0.6901977068487892
" +GIN" 174463 AP(rel=2) 0.14004498001599497
" +GIN" 174463 RR(rel=2) 0.5
" +GIN" 174463 P(rel=2)@3 0.6666666666666666
" +GIN" 174463 R(rel=2)@1000 0.3225806451612903
" +GIN" 174463 nDCG@10 0.5564486784609866
" +GIN" 23849 AP(rel=2) 0.04256823776274578
" +GIN" 23849 RR(rel=2) 1.0
" +GIN" 23849 P(rel=2)@3 0.3333333333333333
" +GIN" 23849 R(rel=2)@1000 0.15217391304347827
" +GIN" 23849 nDCG@10 0.3064277498567064
" +GIN" 258062 AP(rel=2) 0.2777645270429211
" +GIN" 258062 RR(rel=2) 1.0
" +GIN" 258062 P(rel=2)@3 0.6666666666666666
" +GIN" 258062 R(rel=2)@1000 0.7307692307692307
" +GIN" 258062 nDCG@10 0.5294438830372382
" +GIN" 324585 AP(rel=2) 0.9008736213281666
" +GIN" 324585 RR(rel=2) 1.0
" +GIN" 324585 P(rel=2)@3 1.0
" +GIN" 324585 R(rel=2)@1000 1.0
" +GIN" 324585 nDCG@10 0.9052116356304492
" +GIN" 330975 AP(rel=2) 0.39957152888390524
" +GIN" 330975 RR(rel=2) 0.2
" +GIN" 330975 P(rel=2)@3 0.0
" +GIN" 330975 R(rel=2)@1000 0.8780487804878049
" +GIN" 330975 nDCG@10 0.34895528094201694
" +GIN" 332593 AP(rel=2) 0.3980935461377663
" +GIN" 332593 RR(rel=2) 1.0
" +GIN" 332593 P(rel=2)@3 0.6666666666666666
" +GIN" 332593 R(rel=2)@1000 0.8888888888888888
" +GIN" 332593 nDCG@10 0.6816165145825022
" +GIN" 336901 AP(rel=2) 0.48412698412698413
" +GIN" 336901 RR(rel=2) 1.0
" +GIN" 336901 P(rel=2)@3 0.3333333333333333
" +GIN" 336901 R(rel=2)@1000 1.0
" +GIN" 336901 nDCG@10 0.625704968030342
" +GIN" 390360 AP(rel=2) 0.37078152821462423
" +GIN" 390360 RR(rel=2) 1.0
" +GIN" 390360 P(rel=2)@3 1.0
" +GIN" 390360 R(rel=2)@1000 0.8571428571428571
" +GIN" 390360 nDCG@10 0.6767369791534472
" +GIN" 405163 AP(rel=2) 0.045204753778633824
" +GIN" 405163 RR(rel=2) 0.3333333333333333
" +GIN" 405163 P(rel=2)@3 0.3333333333333333
" +GIN" 405163 R(rel=2)@1000 0.1326530612244898
" +GIN" 405163 nDCG@10 0.42959551071396096
" +GIN" 42255 AP(rel=2) 0.8055555555555555
" +GIN" 42255 RR(rel=2) 1.0
" +GIN" 42255 P(rel=2)@3 1.0
" +GIN" 42255 R(rel=2)@1000 0.8333333333333334
" +GIN" 42255 nDCG@10 0.8779933573699884
" +GIN" 47210 AP(rel=2) 0.629957692428908
" +GIN" 47210 RR(rel=2) 1.0
" +GIN" 47210 P(rel=2)@3 1.0
" +GIN" 47210 R(rel=2)@1000 0.9655172413793104
" +GIN" 47210 nDCG@10 0.852326744497833
" +GIN" 555530 AP(rel=2) 0.01832752613240418
" +GIN" 555530 RR(rel=2) 1.0
" +GIN" 555530 P(rel=2)@3 0.3333333333333333
" +GIN" 555530 R(rel=2)@1000 0.047619047619047616
" +GIN" 555530 nDCG@10 0.5529643251747914
" +GIN" 583468 AP(rel=2) 0.7147879147664439
" +GIN" 583468 RR(rel=2) 1.0
" +GIN" 583468 P(rel=2)@3 1.0
" +GIN" 583468 R(rel=2)@1000 0.9104477611940298
" +GIN" 583468 nDCG@10 0.9526603142741242
" +GIN" 640502 AP(rel=2) 0.28554157496640914
" +GIN" 640502 RR(rel=2) 1.0
" +GIN" 640502 P(rel=2)@3 1.0
" +GIN" 640502 R(rel=2)@1000 0.5371900826446281
" +GIN" 640502 nDCG@10 1.0
" +GIN" 67316 AP(rel=2) 0.03679452779415195
" +GIN" 67316 RR(rel=2) 0.25
" +GIN" 67316 P(rel=2)@3 0.0
" +GIN" 67316 R(rel=2)@1000 0.391304347826087
" +GIN" 67316 nDCG@10 0.18063776185587477
" +GIN" 673670 AP(rel=2) 0.10741930654272729
" +GIN" 673670 RR(rel=2) 0.07692307692307693
" +GIN" 673670 P(rel=2)@3 0.0
" +GIN" 673670 R(rel=2)@1000 0.8888888888888888
" +GIN" 673670 nDCG@10 0.0
" +GIN" 701453 AP(rel=2) 0.8586123290494966
" +GIN" 701453 RR(rel=2) 1.0
" +GIN" 701453 P(rel=2)@3 1.0
" +GIN" 701453 R(rel=2)@1000 1.0
" +GIN" 701453 nDCG@10 0.8653443973135467
" +GIN" 730539 AP(rel=2) 0.3888489374815599
" +GIN" 730539 RR(rel=2) 1.0
" +GIN" 730539 P(rel=2)@3 0.6666666666666666
" +GIN" 730539 R(rel=2)@1000 0.8
" +GIN" 730539 nDCG@10 0.6120813242073087
" +GIN" 768208 AP(rel=2) 0.5501443001443002
" +GIN" 768208 RR(rel=2) 0.5
" +GIN" 768208 P(rel=2)@3 0.6666666666666666
" +GIN" 768208 R(rel=2)@1000 1.0
" +GIN" 768208 nDCG@10 0.5949148063528746
" +GIN" 877809 AP(rel=2) 0.24566819759550634
" +GIN" 877809 RR(rel=2) 1.0
" +GIN" 877809 P(rel=2)@3 1.0
" +GIN" 877809 R(rel=2)@1000 0.6410256410256411
" +GIN" 877809 nDCG@10 0.88571430689785
" +GIN" 911232 AP(rel=2) 0.7844827586206896
" +GIN" 911232 RR(rel=2) 1.0
" +GIN" 911232 P(rel=2)@3 1.0
" +GIN" 911232 R(rel=2)@1000 1.0
" +GIN" 911232 nDCG@10 0.7380534718507209
" +GIN" 914916 AP(rel=2) 0.4237959301056339
" +GIN" 914916 RR(rel=2) 1.0
" +GIN" 914916 P(rel=2)@3 0.6666666666666666
" +GIN" 914916 R(rel=2)@1000 0.6521739130434783
" +GIN" 914916 nDCG@10 0.8698739994728925
" +GIN" 938400 AP(rel=2) 0.4894695229781419
" +GIN" 938400 RR(rel=2) 0.25
" +GIN" 938400 P(rel=2)@3 0.0
" +GIN" 938400 R(rel=2)@1000 1.0
" +GIN" 938400 nDCG@10 0.5492779261800602
" +GIN" 940547 AP(rel=2) 0.08365097137698616
" +GIN" 940547 RR(rel=2) 0.058823529411764705
" +GIN" 940547 P(rel=2)@3 0.0
" +GIN" 940547 R(rel=2)@1000 0.6111111111111112
" +GIN" 940547 nDCG@10 0.5
" +GIN" 997622 AP(rel=2) 0.8298374635468956
" +GIN" 997622 RR(rel=2) 1.0
" +GIN" 997622 P(rel=2)@3 1.0
" +GIN" 997622 R(rel=2)@1000 1.0
" +GIN" 997622 nDCG@10 0.9575861412006988
" +GraphSAGE" 1030303 AP(rel=2) 0.4863292941895561
" +GraphSAGE" 1030303 RR(rel=2) 1.0
" +GraphSAGE" 1030303 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1030303 R(rel=2)@1000 1.0
" +GraphSAGE" 1030303 nDCG@10 0.5335101783431393
" +GraphSAGE" 1037496 AP(rel=2) 0.5650995959398247
" +GraphSAGE" 1037496 RR(rel=2) 1.0
" +GraphSAGE" 1037496 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1037496 R(rel=2)@1000 0.9333333333333333
" +GraphSAGE" 1037496 nDCG@10 0.8327565169125718
" +GraphSAGE" 1043135 AP(rel=2) 0.4181544511258304
" +GraphSAGE" 1043135 RR(rel=2) 1.0
" +GraphSAGE" 1043135 P(rel=2)@3 1.0
" +GraphSAGE" 1043135 R(rel=2)@1000 0.9
" +GraphSAGE" 1043135 nDCG@10 0.6220449380901406
" +GraphSAGE" 1051399 AP(rel=2) 0.39944444444444444
" +GraphSAGE" 1051399 RR(rel=2) 1.0
" +GraphSAGE" 1051399 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1051399 R(rel=2)@1000 0.6
" +GraphSAGE" 1051399 nDCG@10 0.7230409567807466
" +GraphSAGE" 1064670 AP(rel=2) 0.6777777777777778
" +GraphSAGE" 1064670 RR(rel=2) 1.0
" +GraphSAGE" 1064670 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1064670 R(rel=2)@1000 1.0
" +GraphSAGE" 1064670 nDCG@10 0.8154038048032661
" +GraphSAGE" 1071750 AP(rel=2) 0.21388951003776585
" +GraphSAGE" 1071750 RR(rel=2) 0.3333333333333333
" +GraphSAGE" 1071750 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 1071750 R(rel=2)@1000 0.875
" +GraphSAGE" 1071750 nDCG@10 0.4851831836898291
" +GraphSAGE" 1105792 AP(rel=2) 0.8278388278388278
" +GraphSAGE" 1105792 RR(rel=2) 1.0
" +GraphSAGE" 1105792 P(rel=2)@3 1.0
" +GraphSAGE" 1105792 R(rel=2)@1000 1.0
" +GraphSAGE" 1105792 nDCG@10 0.836622700305843
" +GraphSAGE" 1106979 AP(rel=2) 0.8400969975611295
" +GraphSAGE" 1106979 RR(rel=2) 1.0
" +GraphSAGE" 1106979 P(rel=2)@3 1.0
" +GraphSAGE" 1106979 R(rel=2)@1000 1.0
" +GraphSAGE" 1106979 nDCG@10 0.8780537415276916
" +GraphSAGE" 1108651 AP(rel=2) 0.15402146015592083
" +GraphSAGE" 1108651 RR(rel=2) 1.0
" +GraphSAGE" 1108651 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1108651 R(rel=2)@1000 0.35526315789473684
" +GraphSAGE" 1108651 nDCG@10 0.7184150798798844
" +GraphSAGE" 1109707 AP(rel=2) 0.3149687279936745
" +GraphSAGE" 1109707 RR(rel=2) 1.0
" +GraphSAGE" 1109707 P(rel=2)@3 1.0
" +GraphSAGE" 1109707 R(rel=2)@1000 0.711864406779661
" +GraphSAGE" 1109707 nDCG@10 0.7669595789154725
" +GraphSAGE" 1110678 AP(rel=2) 0.3214285714285714
" +GraphSAGE" 1110678 RR(rel=2) 0.5
" +GraphSAGE" 1110678 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 1110678 R(rel=2)@1000 1.0
" +GraphSAGE" 1110678 nDCG@10 0.5196722680696485
" +GraphSAGE" 1113256 AP(rel=2) 1.0
" +GraphSAGE" 1113256 RR(rel=2) 1.0
" +GraphSAGE" 1113256 P(rel=2)@3 1.0
" +GraphSAGE" 1113256 R(rel=2)@1000 1.0
" +GraphSAGE" 1113256 nDCG@10 0.9985958121484935
" +GraphSAGE" 1115210 AP(rel=2) 0.16054220364565192
" +GraphSAGE" 1115210 RR(rel=2) 0.25
" +GraphSAGE" 1115210 P(rel=2)@3 0.0
" +GraphSAGE" 1115210 R(rel=2)@1000 1.0
" +GraphSAGE" 1115210 nDCG@10 0.5579818555737356
" +GraphSAGE" 1116380 AP(rel=2) 0.19166666666666665
" +GraphSAGE" 1116380 RR(rel=2) 0.25
" +GraphSAGE" 1116380 P(rel=2)@3 0.0
" +GraphSAGE" 1116380 R(rel=2)@1000 0.5
" +GraphSAGE" 1116380 nDCG@10 0.3763219759123897
" +GraphSAGE" 1121353 AP(rel=2) 0.49999999999999994
" +GraphSAGE" 1121353 RR(rel=2) 0.5
" +GraphSAGE" 1121353 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1121353 R(rel=2)@1000 1.0
" +GraphSAGE" 1121353 nDCG@10 0.6434344258515068
" +GraphSAGE" 1122767 AP(rel=2) 0.4484898244405906
" +GraphSAGE" 1122767 RR(rel=2) 1.0
" +GraphSAGE" 1122767 P(rel=2)@3 1.0
" +GraphSAGE" 1122767 R(rel=2)@1000 0.972972972972973
" +GraphSAGE" 1122767 nDCG@10 0.7518906935436757
" +GraphSAGE" 1127540 AP(rel=2) 0.8625414059624587
" +GraphSAGE" 1127540 RR(rel=2) 1.0
" +GraphSAGE" 1127540 P(rel=2)@3 1.0
" +GraphSAGE" 1127540 R(rel=2)@1000 1.0
" +GraphSAGE" 1127540 nDCG@10 0.9412368469843275
" +GraphSAGE" 1131069 AP(rel=2) 1.0
" +GraphSAGE" 1131069 RR(rel=2) 1.0
" +GraphSAGE" 1131069 P(rel=2)@3 1.0
" +GraphSAGE" 1131069 R(rel=2)@1000 1.0
" +GraphSAGE" 1131069 nDCG@10 1.0
" +GraphSAGE" 1132532 AP(rel=2) 0.46931178718507954
" +GraphSAGE" 1132532 RR(rel=2) 1.0
" +GraphSAGE" 1132532 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1132532 R(rel=2)@1000 0.7777777777777778
" +GraphSAGE" 1132532 nDCG@10 0.66954036733512
" +GraphSAGE" 1133579 AP(rel=2) 0.46621493233821865
" +GraphSAGE" 1133579 RR(rel=2) 1.0
" +GraphSAGE" 1133579 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1133579 R(rel=2)@1000 1.0
" +GraphSAGE" 1133579 nDCG@10 0.5902382927060111
" +GraphSAGE" 1136043 AP(rel=2) 0.37035268652915704
" +GraphSAGE" 1136043 RR(rel=2) 0.5
" +GraphSAGE" 1136043 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1136043 R(rel=2)@1000 0.8181818181818182
" +GraphSAGE" 1136043 nDCG@10 0.6759898506950653
" +GraphSAGE" 1136047 AP(rel=2) 0.46296296296296297
" +GraphSAGE" 1136047 RR(rel=2) 1.0
" +GraphSAGE" 1136047 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 1136047 R(rel=2)@1000 0.8333333333333334
" +GraphSAGE" 1136047 nDCG@10 0.6027106998023991
" +GraphSAGE" 1136962 AP(rel=2) 0.6430717855186573
" +GraphSAGE" 1136962 RR(rel=2) 1.0
" +GraphSAGE" 1136962 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 1136962 R(rel=2)@1000 1.0
" +GraphSAGE" 1136962 nDCG@10 0.8824665955977138
" +GraphSAGE" 118440 AP(rel=2) 0.050293753865182436
" +GraphSAGE" 118440 RR(rel=2) 1.0
" +GraphSAGE" 118440 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 118440 R(rel=2)@1000 0.07142857142857142
" +GraphSAGE" 118440 nDCG@10 0.5971143627692893
" +GraphSAGE" 121171 AP(rel=2) 0.24882588757177146
" +GraphSAGE" 121171 RR(rel=2) 0.2
" +GraphSAGE" 121171 P(rel=2)@3 0.0
" +GraphSAGE" 121171 R(rel=2)@1000 1.0
" +GraphSAGE" 121171 nDCG@10 0.4707961359626445
" +GraphSAGE" 135802 AP(rel=2) 0.8957282913165265
" +GraphSAGE" 135802 RR(rel=2) 1.0
" +GraphSAGE" 135802 P(rel=2)@3 1.0
" +GraphSAGE" 135802 R(rel=2)@1000 1.0
" +GraphSAGE" 135802 nDCG@10 0.9581529776087895
" +GraphSAGE" 141630 AP(rel=2) 0.2956334068952894
" +GraphSAGE" 141630 RR(rel=2) 0.5
" +GraphSAGE" 141630 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 141630 R(rel=2)@1000 1.0
" +GraphSAGE" 141630 nDCG@10 0.6259321429719829
" +GraphSAGE" 156498 AP(rel=2) 0.44560286561417145
" +GraphSAGE" 156498 RR(rel=2) 1.0
" +GraphSAGE" 156498 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 156498 R(rel=2)@1000 1.0
" +GraphSAGE" 156498 nDCG@10 0.5261068496485414
" +GraphSAGE" 169208 AP(rel=2) 0.6064348961072497
" +GraphSAGE" 169208 RR(rel=2) 1.0
" +GraphSAGE" 169208 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 169208 R(rel=2)@1000 1.0
" +GraphSAGE" 169208 nDCG@10 0.7246892805663026
" +GraphSAGE" 174463 AP(rel=2) 0.15741105749325665
" +GraphSAGE" 174463 RR(rel=2) 1.0
" +GraphSAGE" 174463 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 174463 R(rel=2)@1000 0.3225806451612903
" +GraphSAGE" 174463 nDCG@10 0.6251279959816984
" +GraphSAGE" 23849 AP(rel=2) 0.0690697532306265
" +GraphSAGE" 23849 RR(rel=2) 1.0
" +GraphSAGE" 23849 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 23849 R(rel=2)@1000 0.15217391304347827
" +GraphSAGE" 23849 nDCG@10 0.5053677959855982
" +GraphSAGE" 258062 AP(rel=2) 0.3477090368776631
" +GraphSAGE" 258062 RR(rel=2) 1.0
" +GraphSAGE" 258062 P(rel=2)@3 1.0
" +GraphSAGE" 258062 R(rel=2)@1000 0.7307692307692307
" +GraphSAGE" 258062 nDCG@10 0.7655934900767001
" +GraphSAGE" 324585 AP(rel=2) 0.9008736213281666
" +GraphSAGE" 324585 RR(rel=2) 1.0
" +GraphSAGE" 324585 P(rel=2)@3 1.0
" +GraphSAGE" 324585 R(rel=2)@1000 1.0
" +GraphSAGE" 324585 nDCG@10 0.9052116356304492
" +GraphSAGE" 330975 AP(rel=2) 0.4383946961231549
" +GraphSAGE" 330975 RR(rel=2) 0.5
" +GraphSAGE" 330975 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 330975 R(rel=2)@1000 0.8780487804878049
" +GraphSAGE" 330975 nDCG@10 0.4665844680069238
" +GraphSAGE" 332593 AP(rel=2) 0.3971937404427394
" +GraphSAGE" 332593 RR(rel=2) 1.0
" +GraphSAGE" 332593 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 332593 R(rel=2)@1000 0.8888888888888888
" +GraphSAGE" 332593 nDCG@10 0.7253305426379012
" +GraphSAGE" 336901 AP(rel=2) 0.47402597402597396
" +GraphSAGE" 336901 RR(rel=2) 1.0
" +GraphSAGE" 336901 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 336901 R(rel=2)@1000 1.0
" +GraphSAGE" 336901 nDCG@10 0.625704968030342
" +GraphSAGE" 390360 AP(rel=2) 0.36071414974650706
" +GraphSAGE" 390360 RR(rel=2) 1.0
" +GraphSAGE" 390360 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 390360 R(rel=2)@1000 0.8571428571428571
" +GraphSAGE" 390360 nDCG@10 0.6655483663706421
" +GraphSAGE" 405163 AP(rel=2) 0.029766445813212306
" +GraphSAGE" 405163 RR(rel=2) 0.2
" +GraphSAGE" 405163 P(rel=2)@3 0.0
" +GraphSAGE" 405163 R(rel=2)@1000 0.1326530612244898
" +GraphSAGE" 405163 nDCG@10 0.2279382616777583
" +GraphSAGE" 42255 AP(rel=2) 0.7307692307692308
" +GraphSAGE" 42255 RR(rel=2) 1.0
" +GraphSAGE" 42255 P(rel=2)@3 1.0
" +GraphSAGE" 42255 R(rel=2)@1000 0.8333333333333334
" +GraphSAGE" 42255 nDCG@10 0.7994782462873984
" +GraphSAGE" 47210 AP(rel=2) 0.5967368685306208
" +GraphSAGE" 47210 RR(rel=2) 1.0
" +GraphSAGE" 47210 P(rel=2)@3 1.0
" +GraphSAGE" 47210 R(rel=2)@1000 0.9655172413793104
" +GraphSAGE" 47210 nDCG@10 0.9253580059349009
" +GraphSAGE" 555530 AP(rel=2) 0.02571197970713709
" +GraphSAGE" 555530 RR(rel=2) 1.0
" +GraphSAGE" 555530 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 555530 R(rel=2)@1000 0.047619047619047616
" +GraphSAGE" 555530 nDCG@10 0.5749524213405541
" +GraphSAGE" 583468 AP(rel=2) 0.6380377099171269
" +GraphSAGE" 583468 RR(rel=2) 1.0
" +GraphSAGE" 583468 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 583468 R(rel=2)@1000 0.9104477611940298
" +GraphSAGE" 583468 nDCG@10 0.6846648154721697
